timestamp,device_id,temperature_c,humidity_pct,soil_moisture_pct,gas_level,topic
2026-02-09T20:07:32.647591+00:00,plant1,26.1,23.8,282.0,300,esp32/dht/temperature
2026-02-09T20:07:33.038177+00:00,plant1,26.1,23.8,282.0,300,esp32/dht/humidity
2026-02-09T20:07:33.039696+00:00,plant1,26.1,23.8,282.0,300,esp32/soil/moisture
2026-02-09T20:08:30.521754+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:08:30.524978+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:08:30.527882+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:08:30.530567+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T20:12:01.471595+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:12:01.697741+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:12:01.700420+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:12:01.703413+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T20:19:15.577294+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:19:15.698499+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:19:15.700591+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:19:15.702908+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T20:33:43.162157+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:33:43.428346+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:33:43.429365+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:33:43.430185+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T20:56:17.962378+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:56:17.964177+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:56:17.965240+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:56:17.966066+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T20:59:06.003900+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T20:59:06.125366+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T20:59:06.127764+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T20:59:06.129716+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T21:04:16.437768+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T21:04:16.734985+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T21:04:16.736324+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T21:04:16.738003+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T21:07:12.126507+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T21:07:12.262567+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T21:07:12.263638+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T21:07:12.264385+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
2026-02-09T21:29:56.817848+00:00,plant1,26.1,50.0,40.0,300,esp32/dht/temperature
2026-02-09T21:29:57.135058+00:00,plant1,26.1,23.8,40.0,300,esp32/dht/humidity
2026-02-09T21:29:57.136547+00:00,plant1,26.1,23.8,40.0,1,esp32/mq2/gas_level
2026-02-09T21:29:57.137883+00:00,plant1,26.1,23.8,282.0,1,esp32/soil/moisture
